id,time,latitude,longitude,wifi,addr
5,29APR2013:21:34:53,43.70414400,-72.29064410,in[massrow],North Massachusetts Hall; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:21:54:53,43.70405270,-72.29068320,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:22:14:53,43.70409570,-72.29071390,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:22:34:47,43.70573355,-72.28597887,,Fairchild Physical Sciences Center; 19; Fayerweather Hill Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:22:35:09,43.70602851,-72.28565267,,Observatory Parking Lot; 17; Observatory Road; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:23:13:58,43.70463970,-72.28889354,,Baker Lawn; Wentworth Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:23:34:53,43.70413250,-72.29068830,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:23:54:53,43.70409330,-72.29069740,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:00:14:53,43.70409120,-72.29069570,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:00:34:53,43.70408930,-72.29071570,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:00:54:53,43.70410500,-72.29073140,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:01:14:53,43.70412560,-72.29071590,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:01:34:54,43.70407790,-72.29071000,,Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:01:54:53,43.70408710,-72.29068170,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:02:14:53,43.70408710,-72.29068170,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:02:34:53,43.70409790,-72.29069070,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:02:54:53,43.70410060,-72.29069490,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:03:14:53,43.70408060,-72.29067380,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:03:34:53,43.70412370,-72.29067140,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:03:54:53,43.70410950,-72.29067790,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:04:14:53,43.70412580,-72.29072030,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:04:34:53,43.70411600,-72.29069390,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:04:54:53,43.70411290,-72.29069650,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:05:14:53,43.70411290,-72.29069650,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:05:34:53,43.70413570,-72.29068510,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:05:54:53,43.70412560,-72.29067340,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:06:14:53,43.70411840,-72.29068530,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:06:34:53,43.70412550,-72.29068920,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:06:54:53,43.70411200,-72.29067280,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:07:14:53,43.70408630,-72.29068400,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:07:34:53,43.70411340,-72.29071660,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:07:54:53,43.70409630,-72.29068390,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:08:14:53,43.70412950,-72.29071630,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:08:34:53,43.70409490,-72.29074030,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:08:54:53,43.70410810,-72.29072130,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:09:14:53,43.70406120,-72.29069290,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:09:34:53,43.70404130,-72.29080140,near[mcnutt; massrow; parkhurst; ],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:09:54:54,43.70349970,-72.28982320,,McNutt Hall; 10; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:09:54:58,43.70346240,-72.28983720,,McNutt Hall; 10; N Main St; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:10:34:53,43.70656030,-72.28700840,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:10:54:53,43.70655470,-72.28703140,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,30APR2013:11:14:53,43.70659740,-72.28703610,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
